Make,Color,Fuel Type,Car Origin,Car License,Transmission Type,Glass,Engine Power,Mileage,Payment Method,Available,Previous Owners,Air Conditioner,Central Locking,Alarm System,CD Player,Sunroof,Alloy Wheels,Leather Seats,Airbag,Passenger Count,age,Price
جييب,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3700,101070.8,نقدا فقط,للبيع فقط,4,1,1,1,1,1,1,1,1,4,13.0,85000
هونداي,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,123850.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,0,1,0,1,4,15.0,47000
سيت,أبيض عاجي,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,75400.4,نقدا فقط,للبيع أو التبديل,5,1,1,0,1,0,1,1,1,4,19.0,33000
فولكسفاجن,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,2400,53028.2,إمكانية التقسيط,للبيع فقط,0,1,1,1,1,1,1,1,1,4,20.0,58000
بيجو,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,29000.0,نقدا فقط,للبيع أو التبديل,7,1,1,1,1,0,1,0,1,4,16.0,33000
جييب,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3700,190.0,نقدا فقط,للبيع أو التبديل,2,0,0,0,0,0,0,0,0,4,15.0,105000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1600,98656.0,نقدا فقط,للبيع فقط,3,0,0,0,0,0,0,0,0,4,12.0,24000
فولكسفاجن,أزرق,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,123000.0,نقدا فقط,للبيع أو التبديل,4,1,1,1,1,0,1,0,1,4,6.0,62000
هونداي,أبيض,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,1600,48000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,8.0,80000
فورد,أبيض,بنزين,حكومي,فلسطينية,اوتوماتيك,الكتروني,1600,123850.0,نقدا فقط,للبيع فقط,3,1,1,0,1,0,0,0,1,4,15.0,29500
اوبل,سكني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,75400.4,نقدا فقط,للبيع أو التبديل,1,1,1,0,1,0,1,1,1,6,19.0,51000
هونداي,أزرق سماوي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,123850.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,0,0,0,1,4,15.0,42000
جييب,أسود ميتالك,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,2200,80000.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,1,1,1,1,6,15.0,68000
ستروين,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,152000.0,إمكانية التقسيط,للبيع فقط,4,1,1,1,1,0,0,0,1,4,10.0,70000
كيا,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,108000.0,نقدا فقط,للبيع فقط,6,1,1,0,1,0,1,0,0,4,15.0,40000
فولكسفاجن,رمادي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,123850.0,نقدا فقط,للبيع أو التبديل,2,1,0,0,1,0,0,0,0,6,15.0,55000
سكودا,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,150068.0,نقدا فقط,للبيع فقط,3,0,1,1,0,0,0,0,1,4,21.0,36500
كيا,أبيض عاجي,ديزل,عمومي,فلسطينية,عادي,الكتروني,2000,101070.8,نقدا فقط,للبيع أو التبديل,4,1,1,1,1,0,1,1,1,4,13.0,40000
فولكسفاجن,أبيض عاجي,بنزين,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,2000,101070.8,إمكانية التقسيط,للبيع أو التبديل,2,1,1,1,1,1,1,1,1,5,13.0,87000
اوبل,خمري,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1995,250.0,إمكانية التقسيط,للبيع أو التبديل,6,1,0,1,1,0,1,0,1,6,20.0,25000
نيسان,بنفسجي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,34000.0,إمكانية التقسيط,للبيع فقط,2,1,1,1,1,1,1,1,1,4,7.0,140000
هونداي,أسود,بنزين,تأجير,فلسطينية,اوتوماتيك,الكتروني,1400,30000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,13.0,35000
هونداي,رصاصي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,70000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,6,4.0,144999
هونداي,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,6000.0,نقدا فقط,للبيع أو التبديل,0,1,1,1,1,0,1,1,1,4,2.0,102000
اوبل,أبيض,بنزين,خصوصي,فلسطينية,عادي,يدوي,1300,200.0,نقدا فقط,للبيع فقط,5,0,0,0,0,0,1,1,0,5,39.0,6000
فولكسفاجن,أحمر,ديزل,خصوصي,فلسطينية,عادي,يدوي,1900,87800.0,إمكانية التقسيط,للبيع أو التبديل,5,0,0,0,0,0,0,0,0,4,39.0,16000
سكودا,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,200000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,7.0,104000
اوبل,أزرق سماوي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,123850.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,0,0,1,4,15.0,43000
هوندا,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1999,192000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,0,1,4,17.0,49000
كيا,أسود ميتالك,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,100.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,9.0,72000
مازدا,أبيض,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,110.0,إمكانية التقسيط,للبيع أو التبديل,5,1,1,1,1,0,1,1,1,4,30.0,25000
هونداي,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,75000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,1,1,1,1,6,5.0,150000
بيجو,فضي,بنزين,حكومي,فلسطينية,عادي,الكتروني,1400,22403.0,نقدا فقط,للبيع فقط,8,0,1,1,1,1,1,1,0,4,35.0,19000
ستروين,رصاصي,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,1600,102600.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,0,0,1,0,1,6,9.0,81999
سكودا,أبيض عاجي,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,150068.0,إمكانية التقسيط,للبيع أو التبديل,3,1,1,1,1,0,1,0,1,4,21.0,44000
فولكسفاجن,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,150.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,0,0,1,1,6,8.0,84000
هونداي,فيراني,بنزين,تأجير,فلسطينية,اوتوماتيك,الكتروني,1600,1234.0,إمكانية التقسيط,للبيع أو التبديل,2,1,1,1,1,1,1,0,1,4,11.0,55000
فولكسفاجن,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,108000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,1,0,1,4,10.0,75000
بي,أخضر,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2500,53028.2,إمكانية التقسيط,للبيع أو التبديل,3,1,1,1,1,0,1,1,1,4,20.0,55000
سكودا,أسود,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,183000.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,12.0,100000
سكودا,كحلي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,161000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,0,1,4,9.0,67000
كيا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,51000.0,نقدا فقط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,6.0,49000
هونداي,رمادي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,40000.0,نقدا فقط,للبيع فقط,2,1,0,1,1,0,1,0,0,4,17.0,40000
فورد,كحلي,بنزين,تأجير,فلسطينية,عادي,الكتروني,1250,165000.0,نقدا فقط,للبيع أو التبديل,1,1,1,0,1,0,0,1,1,4,10.0,34000
فولكسفاجن,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,80500.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,6.0,116999
أفيكو,أبيض عاجي,ديزل,تجاري,فلسطينية,عادي,الكتروني,3000,280000.0,إمكانية التقسيط,للبيع فقط,1,1,0,0,1,0,0,0,0,2,16.0,50000
تويوتا,أبيض عاجي,بنزين,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,1600,60000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,1,1,1,4,4.0,118000
فولكسفاجن,أسود,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,123850.0,نقدا فقط,للبيع فقط,2,1,1,0,1,0,1,0,1,4,15.0,52000
فولكسفاجن,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,75400.4,إمكانية التقسيط,للبيع فقط,2,1,0,1,1,1,0,0,0,4,19.0,36000
سيت,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,70000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,7.0,54000
بي,ذهبي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,160000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,9.0,135000
سيت,أزرق,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,110000.0,نقدا فقط,للبيع فقط,2,0,0,0,0,0,0,0,0,4,6.0,72000
دايو,ذهبي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,800,150068.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,0,1,3,21.0,19000
مرسيدس,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,27000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,1,1,1,4,8.0,245000
فيات,خمري,بنزين,خصوصي,فلسطينية,عادي,يدوي,1000,106424.8,نقدا فقط,للبيع فقط,8,0,0,0,0,0,0,0,0,4,37.0,9500
كيا,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,19000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,0,1,1,1,4,7.0,64000
هونداي,فيراني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,33500.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,0,0,0,1,1,1,6,5.0,149000
اوبل,فيراني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,65000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,9.0,51000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,150391.6,إمكانية التقسيط,للبيع أو التبديل,5,1,0,1,1,0,1,0,0,3,25.0,16000
مرسيدس,رصاصي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3200,143020.0,نقدا فقط,للبيع فقط,3,1,1,1,1,1,1,1,1,4,27.0,50000
سكودا,ذهبي,بنزين,عمومي,فلسطينية,اوتوماتيك,الكتروني,1400,66000.0,نقدا فقط,للبيع فقط,3,1,1,1,1,1,1,0,1,4,5.0,123000
كيا,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,15000.0,نقدا فقط,للبيع فقط,1,1,1,0,1,1,1,1,1,4,7.0,72000
كيا,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,51000.0,نقدا فقط,للبيع فقط,0,1,1,0,1,0,0,0,1,4,7.0,46600
مازدا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,143020.0,إمكانية التقسيط,للبيع أو التبديل,4,1,1,1,1,0,1,0,1,4,27.0,28000
سيت,فيراني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,95.0,نقدا فقط,للبيع فقط,5,1,1,1,1,0,1,0,1,4,9.0,63500
سكودا,سكني,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,155418.0,نقدا فقط,للبيع فقط,4,1,1,0,1,0,0,0,0,4,16.0,53000
فولكسفاجن,أحمر,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1900,29000.0,إمكانية التقسيط,للبيع أو التبديل,8,1,1,1,1,0,0,0,1,4,25.0,4000
سكودا,أحمر,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,145000.0,إمكانية التقسيط,للبيع فقط,0,1,1,1,1,0,1,1,1,4,4.0,125000
سكودا,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,53000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,0,0,1,4,8.0,83000
ميتسوبيشي,فيراني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,50000.0,إمكانية التقسيط,للبيع فقط,1,1,1,1,1,0,1,0,1,4,8.0,75000
فولكسفاجن,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1200,72000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,1,0,1,4,8.0,79000
كيا,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,50000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,0,1,4,9.0,50000
هونداي,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,60000.0,نقدا فقط,للبيع فقط,0,1,1,1,1,1,1,1,1,4,6.0,146000
هونداي,ذهبي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,123850.0,نقدا فقط,للبيع أو التبديل,2,1,1,1,1,0,1,1,1,4,15.0,32000
نيسان,أسود ميتالك,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1200,90000.0,إمكانية التقسيط,للبيع أو التبديل,1,1,1,1,1,0,1,1,1,4,8.0,80000
رينو,بيج,بنزين,خصوصي,فلسطينية,عادي,يدوي,1100,1000.0,إمكانية التقسيط,للبيع فقط,4,0,0,0,0,0,0,0,0,4,39.0,9000
مازدا,رمادي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,128000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,1,1,0,1,4,13.0,65000
سكودا,فيراني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,175000.0,إمكانية التقسيط,للبيع فقط,1,1,0,0,1,0,1,1,1,4,9.0,80000
بي,أبيض عاجي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,2000,123.0,إمكانية التقسيط,للبيع فقط,3,1,1,1,1,1,1,1,1,4,27.0,55000
كيا,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,82000.0,نقدا فقط,للبيع أو التبديل,3,1,1,1,1,1,1,1,1,4,15.0,59500
مرسيدس,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,3000,44555.0,نقدا فقط,للبيع فقط,4,1,1,0,1,0,0,1,0,6,24.0,9000
كيا,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,130000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,1,1,4,14.0,38000
كيا,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,61000.0,نقدا فقط,للبيع فقط,1,1,1,1,1,0,1,1,1,4,8.0,75000
اوبل,أزرق,بنزين,خصوصي,فلسطينية,عادي,يدوي,1300,6544.8,نقدا فقط,للبيع أو التبديل,5,1,0,1,1,0,1,0,0,4,41.0,17000
اوبل,أزرق,بنزين,خصوصي,فلسطينية,عادي,يدوي,1200,1.0,إمكانية التقسيط,للبيع فقط,2,0,0,0,1,0,1,0,0,4,56.0,1800
فولكسفاجن,أبيض عاجي,بنزين,عمومي,فلسطينية,عادي,الكتروني,1600,77935.8,نقدا فقط,للبيع فقط,4,0,0,0,1,0,0,1,0,4,31.0,10500
كيا,بيج,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,40000.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,1,1,0,1,1,1,4,4.0,60000
مرسيدس,سكني,ديزل,عمومي,فلسطينية,اوتوماتيك,الكتروني,2500,123456.0,إمكانية التقسيط,للبيع أو التبديل,7,1,1,0,1,0,1,1,1,4,24.0,32000
فولكسفاجن,أسود ميتالك,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,70410.0,نقدا فقط,للبيع أو التبديل,2,1,1,1,1,0,1,0,1,4,7.0,58000
هونداي,سكني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,143000.0,إمكانية التقسيط,للبيع فقط,4,1,1,1,1,0,1,1,1,4,17.0,35000
هونداي,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,125000.0,نقدا فقط,للبيع فقط,1,1,0,0,1,0,1,1,1,4,10.0,46000
بيجو,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,120000.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,0,0,4,12.0,47000
شفروليه,أسود,بنزين,تأجير,فلسطينية,اوتوماتيك,الكتروني,1600,123456.0,نقدا فقط,للبيع فقط,5,1,1,0,1,0,0,0,0,4,15.0,25000
بيجو,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,108000.0,نقدا فقط,للبيع أو التبديل,3,1,1,1,1,0,1,0,1,4,13.0,38000
مرسيدس,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1800,100000.0,إمكانية التقسيط,للبيع أو التبديل,0,1,1,1,1,1,1,1,1,4,12.0,165000
سكودا,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,169341.0,نقدا فقط,للبيع فقط,1,1,1,1,1,1,0,1,1,4,10.0,58000
هونداي,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,94000.0,نقدا فقط,للبيع أو التبديل,3,1,1,1,1,0,1,1,1,6,8.0,100000
هونداي,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,1032.0,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,1,1,4,9.0,78000
فيات,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1250,250000.0,إمكانية التقسيط,للبيع فقط,3,1,1,0,1,0,1,1,1,4,14.0,30000
كيا,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,170000.0,نقدا فقط,للبيع فقط,4,1,1,1,1,0,1,1,1,4,17.0,35000
فولكسفاجن,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,53028.2,نقدا فقط,للبيع فقط,2,1,1,1,1,0,1,0,1,4,20.0,35000
سكودا,أحمر,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,101070.8,نقدا فقط,للبيع فقط,1,1,1,1,1,0,0,1,1,4,13.0,52000
اوبل,أزرق,بنزين,خصوصي,فلسطينية,عادي,يدوي,1400,150391.6,نقدا فقط,للبيع فقط,3,0,0,0,1,1,1,1,0,4,25.0,18999
بي,خمري,بنزين,خصوصي,فلسطينية,عادي,الكتروني,2800,228000.0,إمكانية التقسيط,للبيع أو التبديل,5,1,1,1,1,1,1,1,1,4,31.0,57000
